TIPO,FECHA,DESCRIPCION,COMPRADOR_CODIGO,VENDEDOR_CODIGO
Buena, 24/08/20,"Vendedor 100% recomendado. Muy atento, responsable y eficiente! El producto llegó antes de la fecha prevista. Muchas Gracias!!!",https://www.mercadolibre.com.co/perfil/DMARROA,https://perfil.mercadolibre.com.co/DISRUPTIVOS
Buena, 01/08/20,"Excelente producto y Vendedor, feliz com mi compra",https://www.mercadolibre.com.co/perfil/DMGAMEZ,https://perfil.mercadolibre.com.co/WWW.IMPORTADORAJOGRI.COM
Buena, 22/08/20,Muy cumplido con el producto,https://www.mercadolibre.com.co/perfil/DMGHTEC,https://perfil.mercadolibre.com.co/SEENONIMPORTACIONES
Buena, 04/06/20,adecuado producto,https://www.mercadolibre.com.co/perfil/DMIGARCIAMGL,https://perfil.mercadolibre.com.co/LORENAMENDEZ892
Buena, 03/07/20,Muy cumplido. Súper recomendado.,https://www.mercadolibre.com.co/perfil/DMONTENEGROV,https://perfil.mercadolibre.com.co/THANOS+SHOP
Mala, 08/10/18,"lamentablemente nunca me enviaron el producto, me confirmo envio un dia y despues me reintegraron el dinero.",https://www.mercadolibre.com.co/perfil/DMORALES1982,https://perfil.mercadolibre.com.co/TECNOCELDIGITAL
Mala, 18/07/20,"No lo recomiendo, es incumplido, nunca doy ninguna respuesta, siemplemente quedó mal con la entrega y me vi obligado a poner una PQR para optar por la devoluc",https://www.mercadolibre.com.co/perfil/DMORJI,https://perfil.mercadolibre.com.co/STOPCASE2
Buena, 04/08/20,"",https://www.mercadolibre.com.co/perfil/DMPR2007,https://perfil.mercadolibre.com.co/GOODEXPERIENCE
Buena, 10/08/20,"Buen vendedor, excelente atención. 100% recomendado.",https://www.mercadolibre.com.co/perfil/DMQL2004,https://perfil.mercadolibre.com.co/MIBICY.COM
Buena, 10/09/20,"",https://www.mercadolibre.com.co/perfil/DNA64,https://perfil.mercadolibre.com.co/CABALLERO_TECNOLOGICO
Buena, 04/11/19,Entrega a tiempo y da buena garantia.,https://www.mercadolibre.com.co/perfil/DNENE1,https://perfil.mercadolibre.com.co/HENRY+CEDANO
Buena, 05/01/16,Excelente producto la entrega y forma de pago muy bna.,https://www.mercadolibre.com.co/perfil/DNOBLE24,https://perfil.mercadolibre.com.co/FABIANTELLEZ0
Buena, 24/07/20,"buen producto , satisfecho con lo comprado",https://www.mercadolibre.com.co/perfil/DOCENTEDJ,https://perfil.mercadolibre.com.co/DRAG%C3%93N+CHINO
Buena, 16/05/20,Excelente servicio.,https://www.mercadolibre.com.co/perfil/DOCTOR968,https://perfil.mercadolibre.com.co/ANDRESSEBASTIANCOLORADOGARCI
Buena, 01/07/20,Muy amable. Servicio súper rápido. Recomendado,https://www.mercadolibre.com.co/perfil/DOCTORBULL,https://perfil.mercadolibre.com.co/NEW+TECNOLOGIES
Buena, 06/03/20,envío y llegó a tiempo,https://www.mercadolibre.com.co/perfil/DODA6072580,https://perfil.mercadolibre.com.co/CABYKSAJO
Buena, 19/01/17,"",https://www.mercadolibre.com.co/perfil/DOGMADOS,https://perfil.mercadolibre.com.co/DJ614928
Buena, 21/02/18,"Buen vendedor, todo salió como esperaba",https://www.mercadolibre.com.co/perfil/DOGORBARROS,https://perfil.mercadolibre.com.co/LABDIAZ
Buena, 07/09/20,"Muy buena atención, seguro y rapido",https://www.mercadolibre.com.co/perfil/DOHUMTACA,https://perfil.mercadolibre.com.co/TWIDO+COLOMBIA
Buena, 09/01/20,compra rápida y confiable. producto original.,https://www.mercadolibre.com.co/perfil/DOIG281,https://perfil.mercadolibre.com.co/TECHNOLOGYEXPRESSMS
Mala, 21/05/20,"No lo recomiendo, nunca respondió, aun no me devuelve el dinero. Me siento estafado",https://www.mercadolibre.com.co/perfil/DOJA8045478,https://perfil.mercadolibre.com.co/ITG..
Buena, 11/10/17,Estaba bien gracias.,https://www.mercadolibre.com.co/perfil/DOJA9701000,https://perfil.mercadolibre.com.co/CELLUSTARS+SOLUCIONES+MOVILES
Buena, 21/08/20,"",https://www.mercadolibre.com.co/perfil/DOJU1389035,https://perfil.mercadolibre.com.co/TODOENCARGO-CO
Buena, 02/09/20,"MUY BIEN, LO RECIBÍ RÁPIDO Y ERA LO QUE ESPERABA. GRACIAS",https://www.mercadolibre.com.co/perfil/DOLLYCULLARNGEL,https://perfil.mercadolibre.com.co/LALIBRERIA+TECHNOLOGIESTRADE
Buena, 03/07/20,"",https://www.mercadolibre.com.co/perfil/DOLLYROZO,https://perfil.mercadolibre.com.co/SIABATO25
Buena, 11/07/20,"Excelente, producto de acuerdo a las Especificaciones, entrega rapida y en excelentes condiciones.",https://www.mercadolibre.com.co/perfil/DOMI3301700,https://perfil.mercadolibre.com.co/CAMILO+HERNANDEZSOLUCIONES
Buena, 13/07/20,muy amable en toda su explicación,https://www.mercadolibre.com.co/perfil/DOMINGOPERIANALVAREZ,https://perfil.mercadolibre.com.co/INTERNACIONAL300
Buena, 17/09/20,"",https://www.mercadolibre.com.co/perfil/DOMINGUEZANDRESFELIPE,https://perfil.mercadolibre.com.co/MEGATIENDAVIRTUAL77
Buena, 02/06/20,"",https://www.mercadolibre.com.co/perfil/DOMINGUEZFRANCY42,https://perfil.mercadolibre.com.co/TODOENCARGO-CO
Buena, 10/07/20,"me gustó el producto, cumple lo ofertado",https://www.mercadolibre.com.co/perfil/DOMINGUEZLUISJAVIER,https://perfil.mercadolibre.com.co/SHOPPING--WEB
Regular, 23/03/18,Este producto nunca llegó,https://www.mercadolibre.com.co/perfil/DOMINICHOWE,https://perfil.mercadolibre.com.co/BLJU5561266
Buena, 04/08/20,Por problemas de pandemia no podía despachar,https://www.mercadolibre.com.co/perfil/DON DURO,https://perfil.mercadolibre.com.co/WILFEESPINOSA
Buena, 19/04/19,"",https://www.mercadolibre.com.co/perfil/DON HURTADO,https://perfil.mercadolibre.com.co/GLOBALBOX+LATAM
Buena, 23/08/20,Es la compra mas rapida que me ha llegado desde que compro en mercado libre. Felicidades,https://www.mercadolibre.com.co/perfil/DON JUANCA25,https://perfil.mercadolibre.com.co/BLISSTECHNOLOGY+COLOMBIA
Buena, 08/09/20,responde rápido,https://www.mercadolibre.com.co/perfil/DONALDRODRIGOGARCIAJIMENEZ,https://perfil.mercadolibre.com.co/DIFERO82
Buena, 30/06/20,"",https://www.mercadolibre.com.co/perfil/DONALECHEV,https://perfil.mercadolibre.com.co/TECHNOLOGYRIVER
Regular, 12/03/18,"Si respondió rápido. Fue amable, pero no cumplía con las características indicadas y hubo que hacer algunos cambios y sin embargo no se soluciono el inconvenien",https://www.mercadolibre.com.co/perfil/DONALHERNANISAZAVALENCIA,https://perfil.mercadolibre.com.co/FERNANDA+9822
Buena, 14/05/19,Recomiendo 100% al vendedor excelente producto,https://www.mercadolibre.com.co/perfil/DONANDY,https://perfil.mercadolibre.com.co/DANIELNIVARDOLINARESCORDOBA
Buena, 21/09/16,Todo ok,https://www.mercadolibre.com.co/perfil/DONCELANDRES,https://perfil.mercadolibre.com.co/CELLCOMP+COMUNICACIONES
Buena, 27/08/20,"",https://www.mercadolibre.com.co/perfil/DONCELC,https://perfil.mercadolibre.com.co/TRAL9157480
Buena, 16/09/20,a tiempo y de calidad,https://www.mercadolibre.com.co/perfil/DONCELRAMIREZ,https://perfil.mercadolibre.com.co/CDMULTIMARCAS
Buena, 03/07/18,Muy atento y pronto engio,https://www.mercadolibre.com.co/perfil/DONDAVID182,https://perfil.mercadolibre.com.co/TECNOSUPERGLOBAL
Buena, 16/01/18,"",https://www.mercadolibre.com.co/perfil/DONGUILLERMORIVERA,https://perfil.mercadolibre.com.co/4EVER+PROMO
Buena, 10/09/20,"Se demoró un poco en la entrega, pero finalmente el pedido llegó correctamente",https://www.mercadolibre.com.co/perfil/DONNNGATO,https://perfil.mercadolibre.com.co/VIRTUAL-VENTAS+INC
Buena, 07/09/20,muy buen producto y cumplimiento en la entrega. le dos 5 estrellas,https://www.mercadolibre.com.co/perfil/DONOSOMARTHA,https://perfil.mercadolibre.com.co/AS+MOVIL
Buena, 16/09/20,lo que anunciaba el vendedor,https://www.mercadolibre.com.co/perfil/DONSEPU2006,https://perfil.mercadolibre.com.co/SIJ+DISTRIBUCIONES
Buena, 24/07/20,muy buen producto y recomiendo ¿%>,https://www.mercadolibre.com.co/perfil/DON_URREA,https://perfil.mercadolibre.com.co/CARBONTECH
Buena, 30/07/20,Fue puntual con el envío.,https://www.mercadolibre.com.co/perfil/DORAEDITCALDERON,https://perfil.mercadolibre.com.co/COMUNICACIONCELULARCOMCEL?brandId=867
Buena, 31/07/20,Buen producto entrega oportuna,https://www.mercadolibre.com.co/perfil/DORAZAPATAA,https://perfil.mercadolibre.com.co/ITG..
Buena, 07/08/20,Súper rápido. Excelente atención,https://www.mercadolibre.com.co/perfil/DORISCASTILLO,https://perfil.mercadolibre.com.co/JNARVAEZ72
Mala, 05/08/20,"No lo recomiendo ese vendedor por qué no mandan lo que uno ve en la página, g",https://www.mercadolibre.com.co/perfil/DORISESCOBARMIRANDA,https://perfil.mercadolibre.com.co/GOODEXPERIENCE
Buena, 15/08/20,"",https://www.mercadolibre.com.co/perfil/DORISGUACANEME,https://perfil.mercadolibre.com.co/SHOPPING--WEB
Buena, 25/07/20,"",https://www.mercadolibre.com.co/perfil/DORISNEYORDUAHOLGUN,https://perfil.mercadolibre.com.co/DIGITAL-ERA+COLOMBIA
Buena, 23/06/16,"Buen producto, todo de acuerdo a lo convenido",https://www.mercadolibre.com.co/perfil/DORIS_ARIAS0721,https://perfil.mercadolibre.com.co/TECNOAPPS+ELECTRONICS
Buena, 19/05/16,"Muy satisfecha con lo comprado el vendedor esta en comunicación hasta el recibido a satisfacción, la entrega super rapida",https://www.mercadolibre.com.co/perfil/DORIZEMILSENDAZAGARCIA,https://perfil.mercadolibre.com.co/DELCOMART
Buena, 04/04/16,Muy rápido y muy confiable,https://www.mercadolibre.com.co/perfil/DORO899640,https://perfil.mercadolibre.com.co/CG+TECHNOLOGY
Buena, 31/08/20,"",https://www.mercadolibre.com.co/perfil/DOROTEACARDONA,https://perfil.mercadolibre.com.co/GOODEXPERIENCE
Buena, 19/01/17,"excelente entrega, excelente la calidad del producto",https://www.mercadolibre.com.co/perfil/DOUGLASHENAO,https://perfil.mercadolibre.com.co/TRADERCOMCOLOMBIA
Buena, 29/08/20,Recibido. Todo Ok.,https://www.mercadolibre.com.co/perfil/DOWERVILLA,https://perfil.mercadolibre.com.co/MEGATIENDAVIRTUAL77
Buena, 28/07/20,"original! todo muy rápido y atentos, responden dudas. se demoró un total de 12 días calendario, desde la compra hasta el recibido, muy contento.",https://www.mercadolibre.com.co/perfil/DR.DBARRETOA,https://perfil.mercadolibre.com.co/MUNDOACCESORIOSS
Buena, 07/07/20,cumplido y hamable buen producto muy amable y cumplido,https://www.mercadolibre.com.co/perfil/DR.DICKSSON,https://perfil.mercadolibre.com.co/LORENAMENDEZ892
Mala, 12/09/17,COLOCO CITA NUNCA LLEGO,https://www.mercadolibre.com.co/perfil/DRACO302,https://perfil.mercadolibre.com.co/CTORRES6826
Buena, 08/03/17,"A pesar de que tuve un problema al momento de pedir el artículo, el vendedor fue muy amable de comprender el inconveniente y acepto cambiar el pedido.",https://www.mercadolibre.com.co/perfil/DRACULE_MIHAWK,https://perfil.mercadolibre.com.co/MRPCVENTAS
Buena, 03/11/17,El vendedor muy rapido y cumplido,https://www.mercadolibre.com.co/perfil/DRAGON ROJO668,https://perfil.mercadolibre.com.co/COLCELTECK2020
Buena, 22/06/18,La entrega se realizó sin ningún problema.,https://www.mercadolibre.com.co/perfil/DRAGON366,https://perfil.mercadolibre.com.co/DRACO99990
Buena, 14/08/20,"todo bien, recomendado!!!",https://www.mercadolibre.com.co/perfil/DRAGONSHOP2019,https://perfil.mercadolibre.com.co/BOGOTANO+STORE
Buena, 19/01/17,"Respondio a todas mis inquietudes con amabilidad y paciencia, los recomiendo excelente servicio",https://www.mercadolibre.com.co/perfil/DRAGONVERDE2015,https://perfil.mercadolibre.com.co/MRPCVENTAS
Buena, 05/09/20,"eficaz, puntual y muy cumplido, el producto llego en el tiempo prometido, excelente calidad, muy buen servicio, mil gracias",https://www.mercadolibre.com.co/perfil/DRAGONWARRIOR,https://perfil.mercadolibre.com.co/TECNOPIA.CO
Buena, 30/01/18,Recomendado. Producto original.,https://www.mercadolibre.com.co/perfil/DRAGSTER_DRC,https://perfil.mercadolibre.com.co/MRPCVENTAS
Buena, 11/08/20,buen producto,https://www.mercadolibre.com.co/perfil/DRAH84,https://perfil.mercadolibre.com.co/MULTIBRANDS+STORE
Buena, 29/07/20,"Excelente vendedor, de los mejores del sitio.",https://www.mercadolibre.com.co/perfil/DREAMCASPA,https://perfil.mercadolibre.com.co/BLISSTECHNOLOGY+COLOMBIA
Buena, 08/07/20,"Excelente vendedor, muy recomendado.",https://www.mercadolibre.com.co/perfil/DREAMCASPA,https://perfil.mercadolibre.com.co/CGVMOBILEPHONES
Buena, 31/01/19,Excelente atención y servicio. Puntuales,https://www.mercadolibre.com.co/perfil/DREAM_MESSIAH,https://perfil.mercadolibre.com.co/MOKA8853040
Buena, 18/06/20,Excelente vendedor,https://www.mercadolibre.com.co/perfil/DREYES SALGADO,https://perfil.mercadolibre.com.co/QUALITYTECNOLOGYSASQUALIT
Buena, 12/04/17,Buen producto y gran cumplimiento gracias,https://www.mercadolibre.com.co/perfil/DRINCONSS,https://perfil.mercadolibre.com.co/TRADERCOMCOLOMBIA
Buena, 06/09/20,EXELENTE,https://www.mercadolibre.com.co/perfil/DRKE3213838,https://perfil.mercadolibre.com.co/YINEYSANJUAN
Buena, 23/06/20,El vendedor fue muy amable y diligente. Desafortunadamente tuvimos un malentendido con el tamaño del forro. Sin embargo su atención fue impecable.,https://www.mercadolibre.com.co/perfil/DROBLEDO77,https://perfil.mercadolibre.com.co/CARBONTECH
Buena, 10/07/20,"Se recibió lo esperado, con algo de demora, por la época pero sin novedad. Buen servicio, atención y respuestas rápidas a las preguntas.",https://www.mercadolibre.com.co/perfil/DROJAS1118,https://perfil.mercadolibre.com.co/COMUNICACIONCELULARCOMCEL?brandId=867
Buena, 16/06/20,"",https://www.mercadolibre.com.co/perfil/DROMA19,https://perfil.mercadolibre.com.co/CELUSTORE+COLOMBIA
Buena, 11/07/16,"Recomendadisimo! Compré y al siguiente día ya tenía el producto en mis manos, el vendedor es muy amable y seguro de sus productos.",https://www.mercadolibre.com.co/perfil/DROPSHOT17,https://perfil.mercadolibre.com.co/JCANON25
Buena, 21/07/20,Oportuno,https://www.mercadolibre.com.co/perfil/DRRACD,https://perfil.mercadolibre.com.co/FREE-ZONE
Buena, 03/08/20,"Llego en 2horas en Bogota. Y pense que tenia speaker pero no lo tiene, lo tengan en cuenta. del resto si funciona muy bien.",https://www.mercadolibre.com.co/perfil/DRUNG2,https://perfil.mercadolibre.com.co/TECNOPIA.CO
Buena, 15/09/20,Buena compra. A tiempo. Cumplidos. Hay q saber manejar el control táctil. Pero apenas para deporte al aire libre y el agua,https://www.mercadolibre.com.co/perfil/DRVICTOR2011,https://perfil.mercadolibre.com.co/TECNO_MOBIL
Buena, 22/06/19,"",https://www.mercadolibre.com.co/perfil/DS DIGITALTECHNOLOGY,https://perfil.mercadolibre.com.co/HENRY+CEDANO
Buena, 02/04/16,Excelente. Recomendado y confiable. Primera opción.,https://www.mercadolibre.com.co/perfil/DSAENZR,https://perfil.mercadolibre.com.co/CG+TECHNOLOGY
Buena, 30/12/17,Excelente y rápidos en entrega.,https://www.mercadolibre.com.co/perfil/DSALDANA2005,https://perfil.mercadolibre.com.co/CYBERTRONICOS
Buena, 16/07/20,El producto llegó a tiempo y en buen estado.,https://www.mercadolibre.com.co/perfil/DSCASTELLANOS,https://perfil.mercadolibre.com.co/BLISSTECHNOLOGY+COLOMBIA
Buena, 09/01/18,"",https://www.mercadolibre.com.co/perfil/DSYDGOMEZCESPEDES,https://perfil.mercadolibre.com.co/TECNOCELDIGITAL
Buena, 18/05/17,Pendiente y amable.,https://www.mercadolibre.com.co/perfil/DUAL GIANK,https://perfil.mercadolibre.com.co/NORATOSTORE
Buena, 21/08/20,Excelente,https://www.mercadolibre.com.co/perfil/DUAL2284407,https://perfil.mercadolibre.com.co/AKARGO+COLOMBIA
Buena, 16/06/19,Excelente. Producto super recomendado,https://www.mercadolibre.com.co/perfil/DUALZERE,https://perfil.mercadolibre.com.co/EDILMAPERTUZ
Buena, 08/05/20,excelente producto muy atento,https://www.mercadolibre.com.co/perfil/DUARNS13,https://perfil.mercadolibre.com.co/CELULARESBOGOTA7
Buena, 02/09/20,"",https://www.mercadolibre.com.co/perfil/DUARTEELIECER,https://perfil.mercadolibre.com.co/GANESH+STORE
Buena, 16/01/18,"",https://www.mercadolibre.com.co/perfil/DUARTEMILENA18,https://perfil.mercadolibre.com.co/MOBILEZONE+MEDELLIN
Buena, 16/07/20,"excelente,amables, buen servicio",https://www.mercadolibre.com.co/perfil/DUBIS17,https://perfil.mercadolibre.com.co/DISRUPTIVOS
Buena, 17/09/20,muchas gracias ¿¿,https://www.mercadolibre.com.co/perfil/DUBISFAJARDO,https://perfil.mercadolibre.com.co/TWIDO+COLOMBIA
Buena, 16/07/20,"",https://www.mercadolibre.com.co/perfil/DUCA8248936,https://perfil.mercadolibre.com.co/TECNOEVOX+STORE
Buena, 08/10/17,Excelente vendedor y el producto llego bien,https://www.mercadolibre.com.co/perfil/DUCK555,https://perfil.mercadolibre.com.co/ICASER2788
Buena, 01/08/20,"excelente atención, producto esperado y pendientes todo el tiempo del pedido y la compra",https://www.mercadolibre.com.co/perfil/DUDA5179388,https://perfil.mercadolibre.com.co/MUNDOACCESORIOSS
Regular, 05/06/20,"El celular me llegó, con la SIM card desactivada, he llamado a claro y me dicen que la ID de la sim no se encuentra en el sistema.",https://www.mercadolibre.com.co/perfil/DUFERPA,https://perfil.mercadolibre.com.co/COMUNICACIONCELULARCOMCEL?brandId=867
Buena, 13/08/20,muy amable,https://www.mercadolibre.com.co/perfil/DUJA228924,https://perfil.mercadolibre.com.co/MYN_SALES_AND_TECHNOLOGY
Buena, 05/06/20,excelente y rápido,https://www.mercadolibre.com.co/perfil/DUJO2836946,https://perfil.mercadolibre.com.co/MITIENDAXIAOMI
Buena, 19/03/20,Exc,https://www.mercadolibre.com.co/perfil/DUJO3825745,https://perfil.mercadolibre.com.co/STORE+PARRA
Buena, 01/06/20,Todo muy bien. Excelente.,https://www.mercadolibre.com.co/perfil/DUJU65037,https://perfil.mercadolibre.com.co/AFICIONADOS+ALOSRELOJES
Buena, 18/09/20,"",https://www.mercadolibre.com.co/perfil/DUKAM,https://perfil.mercadolibre.com.co/MEGATIENDAVIRTUAL77
Buena, 27/07/20,"",https://www.mercadolibre.com.co/perfil/DUKENUKENRELOAD,https://perfil.mercadolibre.com.co/DIFERO82
Buena, 11/07/20,excelente servicio y tiempo de entrega,https://www.mercadolibre.com.co/perfil/DULASAMAURIOROBIOPRADO,https://perfil.mercadolibre.com.co/POWERSATCOLTDA
Buena, 29/07/20,"",https://www.mercadolibre.com.co/perfil/DUMA5044443,https://perfil.mercadolibre.com.co/MARIACLARAGUERREROCHOLES
Buena, 08/08/20,"",https://www.mercadolibre.com.co/perfil/DUMA6863512,https://perfil.mercadolibre.com.co/AFICIONADOS+ALOSRELOJES
Buena, 01/03/19,"",https://www.mercadolibre.com.co/perfil/DUMAR CASTAÑEDA,https://perfil.mercadolibre.com.co/MRPCVENTAS
Buena, 30/07/20,"",https://www.mercadolibre.com.co/perfil/DUMAROLGA,https://perfil.mercadolibre.com.co/BLUESHOP+IMPORTACIONES
Buena, 10/08/20,Muy eficiente. gracias.,https://www.mercadolibre.com.co/perfil/DUMERVARGAS,https://perfil.mercadolibre.com.co/COMPRAFACIL78
Buena, 05/07/20,"",https://www.mercadolibre.com.co/perfil/DUMI9482749,https://perfil.mercadolibre.com.co/ANTONIOMORENO397
Buena, 04/08/20,ágil y amable,https://www.mercadolibre.com.co/perfil/DUNA6357291,https://perfil.mercadolibre.com.co/POWERSATCOLTDA
Buena, 16/06/19,"",https://www.mercadolibre.com.co/perfil/DUNA6357291,https://perfil.mercadolibre.com.co/CELUSTORE+COLOMBIA
Buena, 10/08/20,"",https://www.mercadolibre.com.co/perfil/DUNI6068215,https://perfil.mercadolibre.com.co/DIFERO82
Buena, 29/08/20,El producto es práctico y útil para una persona que se esté acercando al manejar de una tabla,https://www.mercadolibre.com.co/perfil/DUPA8748666,https://perfil.mercadolibre.com.co/GLOBALMARKTRADINGSERVICES
Buena, 17/03/18,Fue amable y diligente,https://www.mercadolibre.com.co/perfil/DUPERLYZ.,https://perfil.mercadolibre.com.co/MOBILEZONEIBAGUE
Buena, 11/12/16,"",https://www.mercadolibre.com.co/perfil/DUPLIDISCOS,https://perfil.mercadolibre.com.co/ICASER2788
Buena, 29/12/17,"Excelente producto calidad , responsabilidad y puntualidad Gracias",https://www.mercadolibre.com.co/perfil/DUQUEANDERSON62,https://perfil.mercadolibre.com.co/TECNOCELDIGITAL
Buena, 29/04/20,"",https://www.mercadolibre.com.co/perfil/DUQUEEDWIN57,https://perfil.mercadolibre.com.co/CEGI2269345
Buena, 06/02/20,MUY AMABLE Y ATENTA..PUNTUALIDAD EN SU ENTREGA,https://www.mercadolibre.com.co/perfil/DUQUEGOMEZMIGUELANGEL,https://perfil.mercadolibre.com.co/CELULARESBOGOTA7
Buena, 19/11/16,"Recibí el producto a satisfacción,muy cumplidos en el despacho.",https://www.mercadolibre.com.co/perfil/DUQUEHENRY50,https://perfil.mercadolibre.com.co/CG+TECHNOLOGY
Buena, 23/02/19,"Buena atención. Muy cordial, envío inmediato",https://www.mercadolibre.com.co/perfil/DUQUEWILMAR,https://perfil.mercadolibre.com.co/MARCEVENTAS2020
Buena, 20/06/17,"Excelente producto, totalmente recomendado y gran vendedor, gracias",https://www.mercadolibre.com.co/perfil/DURANGOC98,https://perfil.mercadolibre.com.co/TECNOAPPS+ELECTRONICS
